0.,0.
0.01630938202990606, 0.5337615937060143
0.006930660314939829, 0.24955790537370248
0.03819306603149397, 0.8497960951315413
0.06695447929072385, 1.0748854162907335
0.09133915574963614, 1.3664784005196822
0.1163490803228795, 1.6705763470352544
0.1444852454677782, 1.957216066981843
0.18825261347095412, 1.9986286044245531
0.23201998147412994, 1.7574614746111337
0.2757873494773059, 1.7257930636255345
0.30626819505094616, 1.466660200656822
0.35081712319703595, 1.657584178425779
0.3845805213709145, 1.4773178389692845
0.3983359798861983, 1.2044822981702659
0.4320993780600768, 0.9949835793424491
0.47586674606325274, 0.8853621566999834
0.5196341140664286, 0.6734274062578898
0.5634014820696044, 0.463928687430073
0.6009163689294695, 0.2227615576166535
0.635305015217679, 0.34902919629000806
0.6584391954479291, 0.655400772312241
0.6821986237925103, 0.9202786098379541
0.6978298266507875, 1.1874300768703279
0.7103347889374091, 1.426161175069467
0.7222145031096997, 1.7228698256884023
0.7353447135106524, 1.9931475332924293
0.7509759163689297, 2.233299649933233
0.7697333597988621, 2.5004511169656034
0.7859898107714703, 2.8312642101844148
0.8041220060870716, 3.1058049731134254
0.8385106523752813, 3.3774224981053074
0.866021569405849, 3.615666389981591
0.8797770279211329, 3.895322819300585
0.9010354638083896, 4.161337471579628
0.9285463808389575, 4.410299902558732
0.9423018393542412, 4.754754772817494
0.9598087865555117, 5.044642534916452
0.9735642450707954, 5.365224295355297
1.0010751621013632, 5.655112057454254
1.044842530104539, 5.691652531668408
1.0886098981077148, 5.642931899382871
1.1292510255392352, 5.518694287054744
1.1598881831414585, 5.20834385939586
1.179270874685722, 4.9474448735068
1.205843919544793, 4.708713775307659
1.2174110096599184, 4.498971453318415
1.2449219266904858, 4.278754195387778
1.2886892946936617, 4.339654985744701
1.3324566626968375, 4.254393879245008
1.3762240307000133, 4.142336424988269
1.4199913987031891, 3.9888664332888215
1.4575062855630545, 4.117001696199788
1.4862676988222843, 4.383016348478831
1.5043998941378858, 4.660399148291166
1.5225320894534873, 4.925276985816881
1.5356622998544398, 5.198965137680895
1.5487925102553928, 5.470948067414918
1.5606722244276834, 5.811424086037025
1.5725519385999736, 6.146216030892488
1.5856821490009265, 6.413935905301525
1.5988123594018795, 6.650961781370672
1.6294495170041023, 6.919818470533038
1.6700906444356232, 7.16788768992024
1.70849874288739, 7.3895665668194415
1.7276134709540827, 7.650221949547078
1.751372899298664, 7.946930600166009
1.7888877861585288, 8.178840809845175
1.8226511843324071, 8.1720199213252
1.8496261744078342, 8.052167165902773
1.8858012438798468, 8.153262477895266
1.9045586873097795, 7.888953047746218
1.9151879052534078, 7.59906528564726
1.9226908826253806, 7.305767079288316
1.9358210930263335, 6.993711429499438
1.9420735741696444, 6.733665054675374
1.960205769485246, 6.419051571691506
1.9702097393145435, 6.121206106319246
1.9827147016011648, 5.855475657728533
1.9952196638877866, 5.565587895629577
2.006474129945746, 5.228806524955788
2.0327345507476515, 4.929174636399724
2.0765019187508273, 4.800064960843045
2.120269286754003, 4.7781406763145515
2.1588262538044205, 5.0042856111732625
2.1796678576154562, 5.254384856905697
2.2109302633320107, 5.535746508354684
2.235940187905254, 5.800055938503734
2.2484451501918756, 6.178046843985706
2.2553228794495177, 6.555469342091014
2.2609501124784974, 6.8828719910498375
2.2672025936218083, 7.15997058717384
2.2734550747651188, 7.559276769280737
2.264076353050153, 7.360334187448119
2.280332804022761, 7.92987837886607
2.2859600370517406, 8.372099317911147
2.276581315336774, 8.110631924645421
2.2922125181950515, 8.801246887292937
2.2984649993383623, 9.184921866541556
2.3047174804816732, 9.63680573098993
2.295338758766707, 9.372496300840881
2.310969961624984, 9.982113212313688
2.3172224427682946, 10.327420693637446
2.3234749239116055, 10.711095672886065
2.3297274050549164, 10.958352881735175
2.3366051343125585, 11.248240643834132
2.342232367341538, 11.53812840593309
2.35473732962816, 11.95874986466491
2.3453586079131936, 11.691598397632537
2.3672422919147813, 12.292689198455374
2.3803725023157343, 12.533978129849507
2.407883419346302, 12.829225161499874
2.4416468175201804, 12.639701901909127
2.4735344713510656, 12.356635028330146
2.504171628953289, 12.134956151430941
2.517927087468573, 11.889404164711827
2.542311763927485, 11.6375996968494
2.5695547174804823, 11.292089212891117
2.5892053725023163, 10.983931213685084
2.6054618234749247, 10.705980006496084
2.6229687706761946, 10.40927135587715
2.632972740505492, 10.100057742971597
2.650836972343523, 9.806109928182178
2.682992589651979, 9.573712512180157
2.7205074765118438, 9.357880111155218
2.748643641656743, 9.037135948608755
2.761148603943364, 8.627882637410227
2.7730283181156548, 8.30843769172471
2.7861585285166077, 8.068001371395574
2.7986634908032295, 7.820744162546463
2.811168453089851, 7.560697787722399
2.8167956861188306, 7.295535746508353
2.8305511446341147, 6.988595763109458
2.8361783776630944, 6.682508390775558
2.8424308588064053, 6.430988126601463
2.8486833399497162, 6.166678696452413
2.854935821093027, 5.923684542928289
2.8611883022363376, 5.6636381681042245
2.8668155352653173, 5.3788660723952475
2.8755690088659525, 5.068515644736365
2.891825459838561, 4.809321880977297
2.9164185523355837, 4.59219026309141
2.9581017599576556, 4.38837561803024
3.001869127960832, 4.122848172074052
3.0456364959640077, 4.078999603017067
3.0894038639671835, 3.8816810422606345
3.1644336376869133, 3.4578115413764436
3.2019485245467787, 3.274621963982817
3.2253953288341943, 3.0120177559637646
3.2369624189493194, 2.79033887906456
3.2550946142649204, 2.4919250063156326
3.273226809580522, 2.1662275794868044
3.286982268095806, 1.9070338157277398
3.307347492391161, 1.6210437042116226
3.32387190684134, 1.2556389620700834
3.3363768691279616, 1.0382231404958624
3.3572184729389978, 0.7781767656717982
3.377017996559482, 0.5167093724060763
3.404112081513829, 0.34334512252336324
3.4457952891359014, 0.2568660002165295
3.489562657139077, 0.14237251434551723
3.5333300251422526, 0.12044822981702197
3.567718671430463, -0.014751524775348912
3.645874685721848, -0.12559096322494767
3.689642053725024, -0.28393301815295047
3.7334094217281995, -0.1937998484247032
3.7771767897313757, -0.006225414125378137
3.820944157734551, 0.052239344617266426
3.8647115257377274, -0.08661445739651796
3.9084788937409036, -0.22303222779602905
3.952246261744079, -0.23277635425313292
3.9960136297472553, -0.2717528600815662
4.03978099775043, -0.21816016456747178
4.0835483657536065, -0.2035439748818142
4.127315733756782, -0.13046302645350139
4.2148504697631335, -0.14020715291061236
4.25861783776631, -0.054946046410918825
4.293006484054519, -0.12132790789996406
4.314890168056107, -0.3204734923671033
4.358657536059283, -0.23034032263885607
4.446192272065635, -0.08661445739651796
4.489959640068811, -0.19867191165325693
4.5337270080719865, -0.15238731098199665
4.577494376075163, -0.11584683676784024
4.616795686118831, -0.3082933342957226
4.65127365356623, -0.29952362048432235
4.686912796083102, -0.10285466815836486
4.7275539235146224, 0.10583204013136438
4.771321291517799, 0.06441950268865426
4.815088659520974, 0.01813490201739043
4.85885602752415, 0.05711140784582369
4.902623395527326, 0.09121585044569969
4.948474923911606, 0.05440470605218195
4.974526928675401, 0.351871233173334
4.983905650390367, 0.5053412248727795
